Z Q M X A Y B DT DK COL
86 84 223.00000 0.22057188E-02 -.66438499E-02 0.67368934E-03 -.91481428E-02 -.33574298E-01 0.49342938E-03 01
86 84 223.00000 0.63290776E-03 0.14932716E-01 -.28124559E-03 -.49795953E-02 0.27655691E-01 0.10668010E-03 01
86 84 223.00000 0.75084208E-02 -.14466747E-01 0.59646379E-02 0.16091575E-01 -.24226261E-01 0.21112294E-02 01
86 84 223.00000 -.80939104E-03 -.26684717E-02 0.30766727E-03 0.10987590E-01 -.36185391E-03 -.11618631E-03 01
86 84 223.00000 0.83952259E-02 -.16585691E-01 -.36106007E-02 -.15787676E-01 -.35094567E-01 0.21954211E-02 01
86 84 223.00000 0.91104386E-03 -.11384655E-01 -.18243451E-03 -.67022811E-02 -.15065222E-01 0.34922612E-03 01
86 84 223.00000 0.37920703E-02 0.25792603E-01 0.15035053E-02 0.65057012E-02 0.65348181E-01 0.15202522E-03 01
86 84 223.00000 0.32169650E-01 -.45231332E-01 -.13941877E+00 -.33056453E-01 0.37730320E-01 0.13013537E-01 01
86 84 223.00000 0.72403871E-03 -.43683612E-02 -.61260866E-03 -.84368396E-02 -.41353514E-02 0.17675961E-03 01
86 84 223.00000 -.25753060E-02 -.45504126E-02 0.18594687E-03 0.98088136E-02 -.29682355E-01 -.44610471E-03 01
86 84 223.00000 0.79019800E-02 -.14078015E-01 0.16385050E-01 0.14225417E-01 -.35411157E-01 0.24398738E-02 01
86 84 223.00000 0.13298849E-01 0.27952897E-01 0.35482577E-02 0.72242806E-02 0.87092464E-01 0.10805380E-02 01
86 84 223.00000 0.11542880E+00 0.20330349E-01 0.41285947E-01 -.13064164E-01 0.20778801E+00 0.41881209E-02 01
86 84 223.00000 0.63418240E-03 -.10262768E-01 0.36078912E-03 -.84552603E-02 -.32233393E-01 0.27101608E-03 01
86 84 223.00000 -.10032526E-02 -.15147745E-01 0.32483985E-03 0.12702561E-01 -.44525330E-01 0.40567639E-03 01
86 84 223.00000 -.48432637E-02 -.11585101E-01 -.19037908E-03 0.10251714E-02 -.49126246E-01 -.51999244E-03 01
86 84 223.00000 0.75483249E-02 0.29472868E-01 -.25311382E-02 -.49927875E-02 0.71026687E-01 0.45697128E-03 01
86 84 223.00000 0.93173638E-03 0.62128128E-02 -.70615434E-03 -.26443739E-02 0.71403377E-02 0.21991306E-03 01
86 84 223.00000 0.51588648E-03 -.33863945E-02 -.98918397E-03 -.11498082E-01 -.21186271E-01 0.17055390E-03 01
86 84 223.00000 0.84456350E-02 -.18251678E-01 0.48346134E-02 0.16912236E-01 -.38367203E-01 0.24218566E-02 01
86 84 223.00000 -.73027507E-03 0.23175960E-02 0.52383760E-03 0.10009995E-01 -.22241999E-01 -.13352830E-03 01
86 84 223.00000 0.17572210E-02 0.78105764E-02 -.61338733E-02 -.15017547E-01 0.18015447E-01 0.53958349E-03 01
86 84 223.00000 0.18274409E-03 -.77138997E-02 -.34101597E-03 0.29485159E-02 -.28853482E-01 0.10612539E-03 01
86 84 223.00000 0.30908224E-02 0.19125674E-01 -.86626777E-03 -.99136753E-02 0.50359772E-01 0.37309114E-03 01
86 84 223.00000 0.83794341E-03 -.10521404E-01 -.29843367E-04 -.26537434E-02 -.32262426E-01 0.29523182E-03 01
86 84 223.00000 0.43763603E-02 0.16950775E-02 0.15407475E-01 0.14103301E-01 0.32700121E-01 0.11076453E-02 01
86 84 223.00000 -.46103682E-02 -.13202100E-01 0.28409693E-03 -.69253005E-02 -.34479493E-01 -.34023307E-03 01
86 84 223.00000 -.13281320E-02 0.13856718E-01 0.10961489E-04 -.45358028E-02 0.55657524E-01 -.31017290E-03 01
86 84 223.00000 0.39411542E-04 -.10118082E-02 -.20062786E-01 -.15759291E-01 -.15523588E-01 0.75609475E-03 01
86 84 223.00000 0.18957216E-02 0.12045936E-01 -.40817846E-03 0.11150137E-01 0.18120954E-01 0.41078687E-03 01
86 84 223.00000 0.51429127E-02 0.32722379E-01 -.10077607E-02 -.19201092E-02 0.88214275E-01 -.21530893E-03 01
86 84 223.00000 0.16523122E-02 -.68510385E-02 0.98562346E-02 0.13769966E-01 -.15651533E-01 0.77226849E-03 01
86 84 223.00000 -.73531901E-02 -.13913579E-01 0.44050476E-03 -.24134990E-03 -.54198658E-01 -.60406047E-03 01
86 84 223.00000 0.11335000E-02 0.15257817E-01 0.60638918E-03 0.10774014E-01 0.62489293E-01 0.14042836E-03 01
86 84 223.00000 -.13277904E-02 0.35633104E-02 -.27897077E-03 -.47881518E-02 0.19543477E-01 -.27811421E-03 01
86 84 223.00000 0.32880397E-03 -.18791840E-02 0.96067875E-04 -.10156970E-01 -.20700112E-01 0.10042503E-03 01
86 84 223.00000 -.18738799E-03 0.89324705E-02 0.14642042E-04 0.86892576E-02 0.45608813E-01 -.26838166E-04 01
86 84 223.00000 -.14910994E-02 0.11543477E-01 0.12170508E-02 0.10575942E-01 0.18005402E-01 -.35129638E-03 01
86 84 223.00000 0.34433168E-02 -.53174424E-03 -.35857684E-03 -.11596379E-02 0.12376153E-01 0.72283010E-03 01
86 84 223.00000 -.77303826E-02 -.14353238E-01 -.71797620E-03 -.10255682E-01 -.47442949E-01 -.45351236E-03 01
86 84 223.00000 0.23031973E-02 0.26702768E-01 0.31523487E-03 0.86474482E-04 0.73661722E-01 -.65291298E-04 01
86 84 223.00000 0.77440295E-04 -.73788428E-02 0.24445360E-04 -.27476387E-02 -.44808878E-01 0.79586308E-04 01
86 84 223.00000 0.10557493E-02 0.92809931E-02 0.11705226E-02 0.11587953E-01 0.22844247E-01 0.24286685E-03 01
86 84 223.00000 -.21478416E-03 0.21677909E-02 -.10161878E-01 -.13568434E-01 0.32509306E-02 0.23078172E-03 01
86 84 223.00000 0.44747127E-03 -.87622258E-02 0.15342968E-03 -.21740886E-02 -.29595008E-01 0.17690658E-03 01
86 84 223.00000 0.13129060E-02 0.62089962E-04 0.59029958E-03 -.82178769E-03 0.29275348E-03 0.27539553E-03 01
86 84 223.00000 0.21953058E-02 -.93258579E-02 0.19550185E-03 -.35221470E-03 -.34331688E-01 0.50011023E-03 01
86 84 223.00000 -.64751352E-02 -.16243742E-01 0.29754166E-04 -.60359303E-02 -.42906862E-01 -.19225980E-03 01
86 84 223.00000 0.97430355E-04 -.17652396E-02 0.46945200E-02 0.14177392E-01 -.13567534E-01 0.26999025E-03 01
86 84 223.00000 0.15508434E-01 0.84086725E-02 0.99514741E-02 0.15422531E-01 0.42411584E-01 0.21887397E-02 01
86 84 223.00000 0.39467723E-02 -.58735906E-02 0.28877309E-03 -.10108389E-02 -.14302976E-01 0.80169929E-03 01
86 84 223.00000 0.23505256E-02 0.28296200E-02 0.73263301E-02 0.13315279E-01 0.14875383E-01 0.69032000E-03 01
86 84 223.00000 0.62194064E-03 0.14610802E-01 0.25480627E-03 0.84446033E-02 0.59071839E-01 0.83360291E-04 01
86 84 223.00000 0.33427261E-02 0.20648024E-01 -.13508885E-02 -.78233427E-02 0.45740561E-01 0.39563864E-03 01
86 84 223.00000 -.84987063E-03 0.87095229E-02 -.20080555E-02 -.96944585E-02 0.22291068E-01 -.19479659E-03 01
86 84 223.00000 0.23399958E-03 0.38747272E-02 0.11520642E-01 0.15420894E-01 -.55946054E-03 0.44676913E-03 01
86 84 223.00000 0.22377637E-02 0.37899001E-03 0.18984180E-02 0.13544404E-01 -.47508767E-02 0.63736621E-03 01
86 84 223.00000 0.17646101E-02 -.55418710E-03 0.64139952E-04 0.64505888E-02 -.13148867E-01 0.37365014E-03 01
86 84 223.00000 0.55421817E-03 -.16563397E-01 -.85646144E-03 -.13813119E-01 -.38049511E-01 0.80939131E-03 01
86 84 223.00000 0.45731808E-04 0.13408528E-02 -.26759955E-02 -.12323535E-01 -.10585104E-01 0.95781223E-04 01
86 84 223.00000 -.15595653E-02 -.77282610E-02 0.27254328E-03 0.12245996E-01 -.29578166E-01 -.14879899E-03 01
86 84 223.00000 0.55479885E-02 -.12121442E-01 -.84035896E-02 -.14934135E-01 -.31844249E-01 0.16749788E-02 01
86 84 223.00000 -.86752855E-03 -.40320890E-02 -.18263189E-03 0.88765892E-02 -.20326784E-01 -.13474730E-03 01
86 84 223.00000 0.57667552E-02 -.91823984E-02 0.32018606E-03 -.13025302E-01 -.25357940E-01 0.13033850E-02 01
86 84 223.00000 0.26135851E-02 -.11093185E-01 0.47264612E-03 -.49976608E-02 -.39813248E-01 0.62137527E-03 01
86 84 223.00000 0.69893273E-03 0.17397569E-01 0.99160066E-03 0.32067024E-02 0.41409768E-02 0.68431111E-04 01
86 84 223.00000 0.98113432E-03 0.83083865E-03 -.56900572E-03 0.10894942E-01 0.13455484E-01 0.24969076E-03 01
86 84 223.00000 0.41605148E-02 0.22848522E-01 0.11223015E-02 0.78078310E-02 0.63120257E-01 0.42007083E-03 01
86 84 223.00000 0.12640657E-02 -.10198050E-02 -.29318049E-03 0.46735214E-02 0.72257613E-02 0.26527612E-03 01
86 84 223.00000 0.73874980E-02 0.22423191E-01 -.19894625E-04 -.94032341E-02 0.40566002E-01 0.99872859E-03 01
86 84 223.00000 0.74412476E-02 -.14446283E-01 0.29906247E-02 0.13733948E-01 -.40438866E-02 0.17947072E-02 01
86 84 223.00000 0.17457355E-02 -.33828489E-02 0.34314650E-03 -.50890126E-02 -.15209090E-01 0.36428651E-03 01
86 84 223.00000 0.19978791E-02 -.11921842E-01 0.90245752E-03 -.11276793E-01 -.33805737E-01 0.58795771E-03 01
86 84 223.00000 0.55400122E-02 -.15515281E-01 0.49318721E-01 0.15878450E-01 0.11324489E-01 0.29851404E-02 01
86 84 223.00000 -.34574198E-03 -.12488105E-02 -.86473896E-02 -.14445982E-01 0.15978092E-01 0.30716489E-03 01
86 84 223.00000 0.52358808E-03 -.27924004E-03 -.15265392E-03 -.12317787E-01 -.20329937E-01 0.18165468E-03 01
86 84 223.00000 0.54981558E-03 -.34817202E-02 -.17649058E-03 -.48809062E-02 -.25579405E-01 0.12289673E-03 01
86 84 223.00000 0.74273651E-03 0.14993639E-01 -.13432582E-02 -.10098290E-01 0.24983599E-01 0.50519863E-04 01
86 84 223.00000 -.10434992E-03 0.25149373E-02 0.13064414E-02 0.92403936E-02 -.13235907E-02 -.10742142E-04 01
86 84 223.00000 0.16522404E-02 0.69446618E-02 0.40268446E-03 0.15130255E-03 -.33382389E-03 0.38703535E-03 01
86 84 223.00000 -.21506925E-03 -.13357914E-01 0.86948247E-03 -.46847575E-02 -.22671399E-01 0.25565077E-03 01
86 84 223.00000 0.11232723E-01 -.18193405E-01 -.72183829E-02 -.15180473E-01 -.53415031E-01 0.28735700E-02 01
86 84 223.00000 -.49301500E-03 -.41999562E-02 0.37207100E-02 0.14440326E-01 -.27097463E-01 0.13936275E-03 01
86 84 223.00000 -.17911165E-01 -.11663258E-01 0.13100921E-02 0.12013201E-01 -.93085190E-01 -.14864187E-02 01
86 84 223.00000 0.18145248E-02 -.82620528E-02 0.10016855E-01 0.14409253E-01 -.71783065E-02 0.87230951E-03 01
86 84 223.00000 0.36366308E-02 -.97379609E-02 -.18087410E-01 -.14665059E-01 -.45061087E-01 0.15942626E-02 01
86 84 223.00000 0.36218845E-02 -.74663641E-02 -.17926913E-01 -.14887690E-01 -.21341298E-01 0.15979003E-02 01
86 84 223.00000 0.54082276E-03 -.18878080E-02 -.18487161E-03 -.21500109E-03 0.77390092E-02 0.11223566E-03 01
86 84 223.00000 0.78493066E-03 -.27500011E-02 -.73273692E-04 -.22112175E-02 -.19931349E-01 0.16399613E-03 01
86 84 223.00000 0.51190689E-04 0.10452362E-01 0.36512115E-02 0.12553229E-01 0.12054167E-02 -.12881964E-05 01
86 84 223.00000 0.19688975E-02 0.18963376E-01 -.12020728E-02 -.91705680E-02 0.36490881E-01 0.17104861E-03 01
86 84 223.00000 0.12998761E-02 0.11584649E-01 0.67292497E-03 0.52083952E-02 0.34494428E-01 0.29153337E-03 01
86 84 223.00000 0.17678094E-02 0.50640285E-02 -.58909422E-03 0.10568085E-01 0.27698424E-01 0.42815293E-03 01
86 84 223.00000 0.28625354E-02 0.39952852E-02 -.75237842E-03 0.80064422E-02 0.13851654E-01 0.65046988E-03 01
86 84 223.00000 0.88436463E-02 0.28402359E-01 -.33868845E-02 -.61039441E-02 0.54767339E-01 0.61897255E-03 01
86 84 223.00000 0.46928911E-02 0.21432500E-01 0.67015532E-03 0.88677908E-02 0.70815448E-01 0.59220958E-03 01
86 84 223.00000 0.31537894E-02 0.19071907E-01 0.26855404E-03 -.89680560E-02 0.46828467E-01 0.47745344E-03 01
86 84 223.00000 0.15105908E-02 0.98766096E-02 0.19350405E-03 0.11871057E-01 0.35036357E-01 0.35379225E-03 01
86 84 223.00000 -.11626712E+00 0.34602464E-01 -.19350406E-02 -.31817969E-02 -.23261264E+00 -.13962072E-01 01
86 84 223.00000 0.29484089E-02 -.44275001E-02 -.47241144E-03 0.19539305E-02 -.17491134E-01 0.60271431E-03 01
86 84 223.00000 -.14159274E-02 0.91903338E-02 0.10105650E-03 0.73492064E-02 0.44476552E-01 -.30093004E-03 01
86 84 223.00000 -.58115573E-02 -.15116252E-01 -.11235719E-03 0.53101508E-03 -.72734747E-01 -.30848643E-03 01
86 84 223.00000 0.58259343E-03 0.11112726E-01 -.40928355E-03 -.81267393E-02 0.11782182E-03 0.12485965E-03 01
86 84 223.00000 0.32109678E-02 -.74437445E-02 0.31637315E-02 0.12055467E-01 0.37636110E-02 0.79568786E-03 01
86 84 223.00000 -.11315073E-02 0.48785282E-03 0.16381704E-02 0.10542738E-01 -.38976075E-01 -.20668641E-03 01
86 84 223.00000 -.12860587E-01 -.12718396E-01 0.32875835E-03 0.91562606E-02 -.43948553E-01 -.11544363E-02 01
86 84 223.00000 -.12877679E-02 -.67892188E-02 0.42291853E-03 0.75711268E-02 -.38799889E-01 -.16992512E-03 01
86 84 223.00000 0.18024749E-02 0.91583729E-02 0.17385187E-04 -.13048473E-01 0.19005270E-01 0.45759161E-03 01
86 84 223.00000 -.29781377E-03 -.43310915E-02 -.71759110E-04 0.49399248E-02 -.60559513E-02 -.35336945E-04 01
86 84 223.00000 0.27304560E-01 -.28735801E-01 -.15476415E-01 -.19633108E-01 -.65931482E-01 0.71738638E-02 01
86 84 223.00000 0.73271914E-02 0.23167387E-01 0.14121139E-02 0.92937491E-02 0.58030810E-01 0.80974862E-03 01
86 84 223.00000 0.37742371E-02 0.14056556E-01 -.16280677E-02 0.11158260E-01 0.31433746E-01 0.80255894E-03 01
86 84 223.00000 -.53671004E-03 -.44895328E-02 0.26764762E-03 0.57070755E-02 -.11159113E-01 -.78484926E-04 01
86 84 223.00000 0.14806759E-02 -.47668478E-02 -.21780226E-02 -.12209826E-01 -.19089165E-01 0.41129714E-03 01
86 84 223.00000 0.92840440E-03 0.52004886E-02 0.15922812E-03 -.62678552E-02 0.26909096E-01 0.21909377E-03 01
86 84 223.00000 0.12842542E-02 0.48928082E-02 0.52458481E-04 -.64906637E-02 0.15519565E-01 0.29547018E-03 01
86 84 223.00000 -.22434570E-03 -.10051760E-01 0.25264156E-04 -.83734688E-02 -.12400782E-02 0.11815558E-03 01
86 84 223.00000 0.80854698E-03 -.12697996E-01 -.48455611E-04 -.74057133E-03 -.48442743E-01 0.37287272E-03 01
86 84 223.00000 0.98367641E-03 -.90093919E-02 0.21816456E-04 0.58846498E-02 0.55920445E-02 0.28498853E-03 01
86 84 223.00000 -.48860146E-02 -.14170243E-01 0.23842925E-03 -.19721741E-03 -.60154301E-01 -.30648374E-03 01
86 84 223.00000 0.16706848E-02 -.42169853E-02 0.37923811E-03 0.80902329E-02 0.22136620E-01 0.36192328E-03 01
86 84 223.00000 0.59415650E-02 -.25823457E-02 0.37769545E-01 0.19624259E-01 0.34247282E-01 0.10378620E-02 01
86 84 223.00000 -.32711564E-03 0.65175617E-02 0.88840196E-02 0.13558028E-01 0.26720153E-01 0.65867894E-04 01
86 84 223.00000 0.91835332E-03 -.10141536E-01 -.15367732E-03 -.22901047E-02 -.71215726E-02 0.29683620E-03 01
86 84 223.00000 -.53734097E-04 0.33800568E-02 0.53569479E-03 0.44031821E-02 0.50543302E-02 -.65798722E-05 01
86 84 223.00000 0.90100422E-03 0.67692704E-02 -.18858292E-03 -.42347479E-02 -.18603892E-01 0.21583749E-03 01
86 84 223.00000 -.81136531E-03 0.31018987E-02 0.56374894E-03 -.10008827E-01 0.16235893E-01 -.14450869E-03 01
86 84 223.00000 0.21678022E-01 -.26226970E-01 -.21224637E-01 -.17487307E-01 -.19401178E-02 0.58914644E-02 01
86 84 223.00000 0.15311306E-02 0.62145789E-02 0.74990374E-03 0.94287160E-02 0.88205984E-02 0.35086953E-03 01
86 84 223.00000 0.19371151E-02 0.97177752E-02 0.20776452E-03 0.24379980E-02 0.44273748E-01 0.45522942E-03 01
86 84 223.00000 0.73930580E-03 -.43893970E-02 0.89339119E-04 -.75158400E-02 -.26815657E-02 0.17545750E-03 01
86 84 223.00000 -.18308165E-02 -.49709386E-02 -.10065934E-03 0.81363474E-02 0.76647955E-02 -.30769901E-03 01
86 84 223.00000 -.14048932E-02 -.10847903E-01 -.61651650E-01 -.20322529E-01 -.17714045E-01 0.19757136E-02 01
86 84 223.00000 -.13255935E-02 -.13795637E-01 0.93351144E-04 -.32265373E-02 -.41301116E-01 0.12158706E-03 01
86 84 223.00000 0.19748982E-02 -.66643649E-02 0.11066295E-03 -.31203499E-02 0.97348520E-02 0.42256770E-03 01
86 84 223.00000 -.43254696E-01 -.12450828E-02 -.25480949E-03 -.24221236E-03 -.10557245E+00 -.48895899E-02 01
86 84 223.00000 -.10475902E-01 -.14920610E-01 -.18160097E-03 0.94828904E-02 -.32687319E-01 -.63134188E-03 01
86 84 223.00000 0.76722293E-02 0.37101345E-01 0.16986675E-04 -.93788333E-03 0.63749730E-01 -.48175824E-03 01
86 84 223.00000 -.18761606E-02 -.65389543E-03 0.23432167E-03 0.10837703E-02 -.12402957E-01 -.38077622E-03 01
86 84 223.00000 0.30444417E-02 -.46802350E-02 -.68014118E-03 -.99649155E-02 -.16188864E-01 0.66132841E-03 01
86 84 223.00000 0.22381029E-02 0.21426322E-01 -.11784620E-02 -.69460448E-02 0.35228013E-01 0.16634965E-03 01
86 84 223.00000 -.22121640E-03 0.82951811E-03 -.22021317E-03 -.18466754E-02 0.20499048E-01 -.45808129E-04 01
86 84 223.00000 0.11870923E-02 -.60615936E-02 0.17693018E-03 -.60386064E-03 0.53042296E-02 0.26416582E-03 01
86 84 223.00000 0.22257350E-02 -.10339895E-01 -.25467099E-03 0.59772323E-02 0.40689826E-02 0.53770615E-03 01
86 84 223.00000 0.29519168E-02 -.17151918E-01 -.17448117E-02 -.16018057E-01 -.49526490E-01 0.13436648E-02 01
86 84 223.00000 0.26772488E-02 -.10427898E-01 -.45137901E-03 -.12401270E-01 -.37750494E-01 0.69942660E-03 01
86 84 223.00000 0.30137146E-02 0.15122632E-01 0.55723722E-03 -.84819022E-02 0.26981137E-01 0.61469066E-03 01
86 84 223.00000 0.98257921E-02 0.10722390E-01 0.86435166E-02 0.14223623E-01 0.44185127E-01 0.14448113E-02 01
86 84 223.00000 0.11169940E-04 0.67482102E-02 -.95457134E-03 -.91294427E-02 0.66102767E-02 0.12277927E-04 01
86 84 223.00000 0.15642287E-02 -.10255420E-02 -.16957254E-03 -.12324102E-01 0.12594681E-01 0.40554550E-03 01
86 84 223.00000 0.22380096E-02 0.14607013E-01 0.15232015E-03 -.11358359E-01 0.39793716E-01 0.41026548E-03 01
86 84 223.00000 0.14678988E-02 0.11951715E-04 0.33801831E-05 0.96251158E-02 -.47326008E-02 0.33227481E-03 01
86 84 223.00000 -.39833402E-04 0.12274056E-01 0.30035014E-03 -.23688564E-02 0.21351108E-01 0.13928291E-05 01
86 84 223.00000 -.62636988E-02 -.12162156E-01 0.32354649E-03 0.77388654E-03 -.84744757E-01 -.65588823E-03 01
86 84 223.00000 0.17198722E-01 0.17012641E-01 -.39719351E-02 -.11559081E-01 0.42777552E-01 0.21545829E-02 01
86 84 223.00000 0.11402091E-01 0.21651084E-01 -.27155159E-02 -.92491085E-02 0.76744037E-01 0.14116109E-02 01
86 84 223.00000 -.10563001E-02 -.15013819E-02 0.11127159E-02 0.11769942E-01 -.15697483E-01 -.15759904E-03 01
86 84 223.00000 0.30395398E-02 0.27596778E-01 -.20206881E-03 -.70273791E-03 0.38660030E-01 0.55275088E-05 01
86 84 223.00000 0.16673838E-01 0.43329508E-01 -.14732445E-02 0.36078858E-03 0.12485549E+00 -.72367460E-03 01
86 84 223.00000 0.63319458E-01 0.80496100E-02 -.16846517E-01 -.25973717E-02 0.15400371E+00 0.58010014E-02 01
86 84 223.00000 0.90510110E-03 0.13665521E-01 0.11290008E-02 0.13490271E-01 0.35807921E-01 0.14492506E-03 01
86 84 223.00000 -.89117506E-03 -.81512696E-02 -.22225619E-03 0.53058900E-02 -.28446950E-01 -.70059341E-04 01
86 84 223.00000 0.18347507E-01 0.18110451E-01 0.32613733E-02 0.10573218E-01 0.84274280E-01 0.23447649E-02 01
86 84 223.00000 -.53390158E-02 -.14404596E-01 0.56153275E-03 0.41024154E-02 -.58903717E-01 -.31842208E-03 01
86 84 223.00000 0.12270911E-02 0.13766172E-01 -.71000909E-03 -.59796902E-02 0.24535467E-01 0.24511509E-03 01
86 84 223.00000 0.37232569E-02 -.97495057E-02 -.18451107E-02 -.12244953E-01 0.61095115E-02 0.90186881E-03 01
86 84 223.00000 0.28138675E-02 -.11733187E-01 0.75937787E-03 -.44920428E-02 0.61442429E-02 0.67220738E-03 01
86 84 223.00000 0.31560910E-02 0.25001929E-01 -.12092763E-02 -.46320503E-02 0.52379746E-01 0.17712900E-03 01
86 84 223.00000 0.11599725E-02 -.33690819E-02 0.12802635E-01 0.14912826E-01 -.14855519E-01 0.84072022E-03 01
86 84 223.00000 0.33566671E-02 -.17995051E-01 -.29176518E-03 -.15207411E-01 -.45582761E-01 0.13640183E-02 01
86 84 223.00000 -.90776701E-03 0.11948500E-01 0.41762272E-03 0.91599665E-02 0.22802445E-02 -.21643890E-03 01
86 84 223.00000 0.96430748E-03 -.91188084E-02 0.85888535E-04 0.57949682E-03 -.58653496E-01 0.27605317E-03 01
86 84 223.00000 -.18023278E+00 0.68964569E-01 0.11201927E-01 0.14059484E-01 -.24207052E+00 -.21626580E-01 01
86 84 223.00000 0.16637942E-03 -.12174269E-02 0.35875088E-02 0.14522957E-01 -.11517392E-01 0.28191029E-03 01
86 84 223.00000 0.13646339E-01 0.41223262E-01 0.18237519E-02 0.75379779E-03 0.10672453E+00 -.55169689E-03 01
86 84 223.00000 -.34685242E-03 -.44883483E-02 -.64022772E-02 -.13697908E-01 -.11822986E-01 0.20616193E-03 01
86 84 223.00000 -.15126754E-02 -.90233240E-02 -.31508242E-03 0.16453507E-02 -.13362254E-01 -.15212104E-03 01
86 84 223.00000 0.63220751E-02 0.15152968E-02 0.23052457E-01 0.15570258E-01 0.53494568E-01 0.11660984E-02 01
86 84 223.00000 0.19290256E-03 -.38388314E-02 0.75958211E-04 0.95680663E-02 -.20697765E-01 0.76889768E-04 01
86 84 223.00000 0.32987561E-02 0.19872106E-01 -.14312988E-02 -.81446441E-02 0.47963854E-01 0.41422417E-03 01
86 84 223.00000 0.14112742E-02 0.10970892E-01 -.34258789E-04 -.84131961E-02 0.13572337E-01 0.31588896E-03 01
86 84 223.00000 0.29453824E-02 0.15318770E-01 -.86477784E-03 0.11112788E-01 0.48215567E-01 0.56224638E-03 01
86 84 223.00000 0.15959160E-02 0.80913252E-02 -.74126497E-03 0.86607338E-02 0.24186970E-01 0.38323482E-03 01
86 84 223.00000 0.81257818E-02 0.18660136E-01 0.24407188E-02 0.10645512E-01 0.49851054E-01 0.11129566E-02 01
86 84 223.00000 -.20494423E-03 0.57439397E-02 -.10621990E-03 -.76640488E-02 0.37655084E-01 -.29642522E-04 01
86 84 223.00000 -.10442254E-01 -.13042537E-01 -.35363241E-03 0.11190284E-02 -.57889486E-01 -.10105731E-02 01
86 84 223.00000 -.34620755E-01 -.53289878E-02 -.12687189E-04 -.28799540E-03 -.12739037E+00 -.37739223E-02 01
86 84 223.00000 0.50098895E-03 0.66677104E-02 0.43077765E-03 0.36189520E-02 0.79859554E-02 0.12586701E-03 01
86 84 223.00000 0.15867259E-01 -.20933842E-01 0.14536237E-01 0.15520472E-01 -.45051246E-01 0.42178455E-02 01
86 84 223.00000 0.18122157E-03 0.93648401E-02 -.61868243E-04 0.69585673E-02 0.27186214E-01 0.55621939E-04 01
86 84 223.00000 0.26489076E-02 -.85526014E-02 0.94085102E-04 0.63884627E-02 0.18067025E-02 0.58156508E-03 01
86 84 223.00000 0.17048116E-02 0.33019117E-02 0.26190474E-03 0.12353986E-01 0.10768447E-01 0.44513334E-03 01
86 84 223.00000 0.88758079E-03 0.15355663E-01 -.28898209E-03 -.26120364E-02 0.45478305E-01 0.16713431E-03 01
86 84 223.00000 0.14607676E-03 -.66542711E-02 0.14806710E-01 0.14892739E-01 -.21742539E-01 0.71185914E-03 01
86 84 223.00000 -.16320468E-01 -.11440358E-01 -.68234694E-03 -.53628255E-02 -.56484846E-01 -.16724570E-02 01
86 84 223.00000 0.64209716E-01 -.12592991E-02 -.17590166E-01 -.59312180E-02 0.11977173E+00 0.64098241E-02 01
86 84 223.00000 0.88203440E-04 -.20135188E-03 -.63135103E-04 0.29064136E-02 -.56144178E-03 0.19123382E-04 01
86 84 223.00000 0.41420812E-03 0.12784496E-01 -.31745521E-03 -.14443362E-02 0.52354188E-01 0.97856730E-04 01
86 84 223.00000 0.26516386E-03 0.91655034E-02 0.17066941E-02 0.11474457E-01 0.16048543E-01 0.64441859E-04 01
